Year,Category,Age Groups,N.L.,P.E.I.,N.S.,N.B. ,Que.,Ont.,Man. ,Sask.,Alta.  ,B.C. ,Y.T.,N.W.T.,Nun.,Canada,start_age,end_age
2007,E.4.12.1: Expenditure per year; both sexes,40-44,18.7900132,3.705672648,34.14342571,25.62507044,213.99977540000003,638.9413348999999,43.60695641,34.12543043,141.7138345,189.8914063,1.731914259,3.271795825,2.018567449,1351.5651970000001,40,44
2007,E.4.12.1: Expenditure per year; both sexes,45-49,22.69801223,4.577470834,41.03169182,30.83980233,262.25756459999997,718.4188542999997,53.09153783,41.80009177,164.7249409,220.9197692,1.8078653530000002,3.128315971,1.59244645,1566.8883640000001,45,49
2007,E.4.12.1: Expenditure per year; both sexes,50-54,26.44178647,5.121655372,44.85042109,35.52143813,296.6980621,753.8554214,57.42325294,45.87860584,169.3385503,240.70053199999998,1.7396840930000002,2.635744595,1.255292981,1681.460447,50,54
2007,E.6.12.2: Expenditure per year; both sexes,30-34,,,85.31450854,92.52016426,79.31845299,68.93630218,113.2853606,103.06163470000001,79.1058213,86.54975751,45.9989611,80.57457027,,78.92417711,30,34
2007,E.6.12.2: Expenditure per year; both sexes,25-29,,,74.01671117,73.91744325,70.87599908,54.44227701,84.78819295,83.67264147,52.18342281,75.26846211,39.441726700000004,37.80992438,,64.06121705,25,29
2007,E.6.12.2: Expenditure per year; both sexes,20-24,,,43.16805136,46.20776196,56.03018874,34.3928259,60.3992188,53.57558020000001,38.097624700000004,48.88779189,50.96419328,27.73899371,,43.94822418,20,24
2007,E.4.12.1: Expenditure per year; both sexes,35-39,15.43263196,3.106477943,29.59453569,21.00934015,178.0164378,560.3138916,38.10278184,38.77587058,134.6893571,171.2867314,1.4373229790000002,3.0995187160000004,2.126661764,1196.991559,35,39
2007,E.4.12.1: Expenditure per year; female,90+,2.974913177,0.817785365,7.4874653129999995,4.261719791,39.48797604,81.57373292,11.03697992,9.634006499,21.28026239,29.09048293,0.05789415,0.074750442,0.009757098,207.787726,90,150
2007,E.4.12.1: Expenditure per year; male,<1,0.199910512,0.654417829,4.698431007,6.543574962,27.12005083,72.06030559999998,5.031272997,5.630984885,28.25866419,27.06121543,0.109527155,0.307267127,0.347946066,178.0235686,0,1
2007,E.4.12.1: Expenditure per year; male,1-4,3.098925212,2.751618597,6.045408183999999,15.55034808,49.90229154,101.1036877,10.78556049,9.596650805,33.89591677,30.63421134,0.36102110600000004,0.983447526,1.165725985,265.87481329999997,1,4
2007,E.6.12.2: Expenditure per year; female,60-64,,,219.27518230000004,235.953181,538.8014863,288.1209401,476.6891913,491.04721720000003,587.1424372,329.4037471000001,572.6279724,382.74555360000005,,393.0365293,60,64
2007,E.6.12.2: Expenditure per year; female,55-59,,,219.33084069999995,210.1803942,343.72789,217.85862269999998,370.7479052,349.5131525,332.6480166,244.57868760000002,240.44190130000004,266.60438519999997,,272.8971549,55,59
2007,E.6.12.2: Expenditure per year; female,50-54,,,190.0291247,180.9202427,231.1511965,176.8426241,296.3967395,288.3164422,225.02264280000003,205.3170385,197.71972030000003,182.5887399,,207.94006869999998,50,54
2007,E.6.12.2: Expenditure per year; female,45-49,,,160.1590422,162.61574299999995,174.8505111,148.98528059999995,237.97738430000004,246.4083403,180.19460880000003,179.8376041,102.8061425,109.18780859999998,,169.51276869999995,45,49
2007,E.6.12.2: Expenditure per year; female,40-44,,,124.1152938,123.4503442,135.55308469999997,115.7691176,214.2848771,192.4155934,164.344113,148.4513913,61.68898443,106.8279145,,135.972566,40,44
2007,E.6.12.2: Expenditure per year; female,35-39,,,96.5507108,112.8533592,105.0091855,87.35947247,176.79665369999995,151.23956030000005,124.52631869999999,112.44949709999999,56.38170813,67.49919266,,105.40649540000001,35,39
2007,E.6.12.2: Expenditure per year; female,30-34,,,78.81993955,91.40460751,83.08652907,67.98017827,124.8592159,114.63438500000001,87.75694533,89.94229393,62.34610557,50.06934221,,81.46580907,30,34
2007,E.6.12.2: Expenditure per year; female,25-29,,,73.87195343,77.58740854,76.07318637,52.25865554,103.043931,98.35665118,59.98921353,81.77182945,28.22565648,37.90422033,,67.59488146,25,29
2007,E.6.12.2: Expenditure per year; female,20-24,,,39.84746347,49.67143218,66.74051259,33.49020578,68.90474652,57.55448342,41.26019662,54.356560200000004,37.99131408,46.713249499999996,,47.66071628,20,24
2007,E.6.12.2: Expenditure per year; female,15-19,,,21.94628123,30.33986955,46.72893614,19.93098109,39.76694731,51.51858016,28.20607498,28.59110899,10.03071169,13.56112906,,30.34710203,15,19
2007,E.6.12.2: Expenditure per year; female,10-14,,,21.66852787,23.4072799,24.60115759,15.33237375,28.40828048,32.14356771,22.86279181,24.44966716,5.4105488410000016,4.3624915,,20.862627800000002,10,14
2007,E.6.12.2: Expenditure per year; female,5-9,,,12.45574276,14.15251744,21.96392342,12.05722179,18.07134423,26.74056815,17.36204158,17.78063012,2.3696942930000002,2.636358348,,16.47620764,5,9
2007,E.6.12.2: Expenditure per year; female,1-4,,,9.276045057000001,11.23254305,19.01828569,11.95751241,14.61861185,18.71475118,13.05464134,9.299319157000001,4.451316758,3.015457305,,13.64583704,1,4
2007,E.6.12.2: Expenditure per year; female,<1,,,7.023535304,2.508822201,39.85376057,5.03997581,6.054263324,7.257429452,7.545071871,0.0,2.186894571,1.027022088,,13.01775199,0,1
2007,E.6.12.2: Expenditure per year; female,65-69,,,684.8457430999998,520.7079053,915.3978371,1106.828191,609.8096552999998,763.2352872,1031.7122769999999,477.93942289999995,1224.995144,549.1699509,,899.6116086000003,65,69
2007,E.6.12.2: Expenditure per year; both sexes,90+,,,1244.860392,1457.567886,1252.098604,2441.796726,807.121722,1195.6137,1150.4319990000001,975.6121248,1174.177865,747.2018746,,1621.11894,90,150
2007,E.6.12.2: Expenditure per year; both sexes,80-84,,,1067.235638,994.1637346,1404.325674,1994.385525,865.9165769,1057.414539,1371.684483,814.4164347,1810.5974420000002,1007.292479,,1488.787103,80,84
2007,E.6.12.2: Expenditure per year; both sexes,75-79,,,1037.842934,896.5956222000002,1307.797916,1776.179445,812.6061503999998,986.8739073999999,1355.978697,779.3216153,2050.610419,912.7290710000001,,1366.431894,75,79
2007,E.6.12.2: Expenditure per year; both sexes,70-74,,,886.5120437,722.7426427,1115.505745,1530.049825,707.6001113,885.879233,1230.511465,628.8183046,1548.406978,784.8799832999997,,1172.502847,70,74
2007,E.6.12.2: Expenditure per year; both sexes,65-69,,,677.9263582000002,505.0757351,892.3175312999997,1132.3846740000001,553.6665448,768.2727049,1011.1645710000001,432.4547438999999,1137.879983,663.2728241000002,,890.348392,65,69
2007,E.6.12.2: Expenditure per year; both sexes,60-64,,,199.0574006,219.81675930000003,475.0419842,266.5228502,429.8355363,460.2115538,462.2735296,292.2693081000001,467.1350174,418.3188483,,348.706117,60,64
2007,E.4.12.2: Expenditure per year; male,90+,1827.635874,1192.085737,2110.3133239999997,1514.685876,1757.6289359999994,2235.022181,2149.392727,1765.787248,2459.42125,2140.256573,1663.9403300000001,7483.916539,5769.057264,2080.895703,90,150
2007,E.4.12.2: Expenditure per year; male,85-89,1834.939805,1464.830635,1925.968769,1618.764633,1581.816675,2124.1864739999996,2028.500723,1850.1023120000002,2165.981139,2066.955999,1220.041148,3059.82487,3868.403271,1959.423866,85,89
2007,E.4.12.2: Expenditure per year; male,80-84,1724.7602399999996,1394.828484,1838.03597,1700.335375,1500.5736220000001,2092.2202429999998,1814.447303,1817.826091,2042.126457,2053.5047879999997,1533.8970060000001,2672.808979,3851.19503,1898.697362,80,84
2007,E.4.12.2: Expenditure per year; male,75-79,1636.35586,1185.220861,1650.486901,1573.420522,1377.105584,1965.503844,1636.862693,1738.6633399999994,1813.679994,1860.274169,1485.232786,2817.562796,3359.515721,1749.2515170000001,75,79
2007,E.4.12.2: Expenditure per year; male,70-74,1334.108578,1030.769361,1396.888689,1324.204595,1162.7164810000004,1703.601666,1413.947846,1423.286009,1485.7135529999994,1579.5430310000006,1108.792842,1701.4092489999994,2227.973875,1486.788348,70,74
2007,E.4.12.2: Expenditure per year; male,65-69,1148.612081,813.468002,1132.261365,1068.193621,885.87904,1414.370899,1112.854029,1173.291535,1209.706841,1281.533588,785.4649039,1428.586228,1429.045512,1199.4778039999999,65,69
2007,E.4.12.2: Expenditure per year; male,60-64,906.6922991,691.8027522000001,816.4856967999997,863.144969,703.4755309,1125.3865720000001,927.4083538,930.7331333999999,912.2773938999999,1016.193975,648.9724940000001,1012.106449,1226.852977,946.9185597000001,60,64
2007,E.4.12.2: Expenditure per year; male,55-59,691.6613432999999,547.6015974,656.964795,666.5257928999998,555.9533582,901.4196716,729.6166357000002,719.8875658,743.0886674999997,801.375143,574.9226556,871.5879544,997.8360583999997,755.8135491,55,59
2007,E.4.12.2: Expenditure per year; male,50-54,523.9736628,431.9569167,518.0312404,527.2259343999998,436.91385030000004,717.5441452,563.8524058999999,536.9382271000002,577.5888367,644.5026885,525.5852116000002,803.6086661,831.904157,598.1777779,50,54
2007,E.6.12.2: Expenditure per year; both sexes,85-89,,,1083.242122,1090.366573,1388.82205,2234.420123,864.7810661,1044.910764,1308.655064,867.1142461000003,1698.779123,730.3268199,,1561.986192,85,89
2007,E.6.12.2: Expenditure per year; female,70-74,,,900.4278111,749.8001465,1127.093212,1492.3213560000006,751.6999337,877.6203571000003,1216.205984,662.1397794,1530.598807,679.5331106000001,,1171.1851279999996,70,74
2007,E.6.12.2: Expenditure per year; female,75-79,,,1070.8229279999996,967.2248591,1305.3762550000001,1737.1171510000001,847.1789531999998,980.3127022,1339.4369470000001,819.2473388,1748.2622039999999,659.2351256000002,,1363.184365,75,79
2007,E.6.12.2: Expenditure per year; female,80-84,,,1177.837007,1115.252437,1395.829542,1951.933407,947.0083265,1109.971435,1375.410965,905.5009703,1819.8458309999999,961.0500519,,1499.510293,80,84
2007,B.5.2: Expenditure by year,All,189.7644899,222.6717525,308.1189004,249.0173252,267.6834589,240.1526476,478.0839157,442.30102760000005,278.8123509,219.9600994,1034.266326,1466.209022,2220.208877,268.4257347,0,150
2007,E.6.12.1: Expenditure per year; both sexes,15-19,,,1.212902213,1.448473774,18.82663757,17.35262467,3.545441355,3.4873926610000003,6.78387098,8.301758914,0.019210553000000002,0.04321455,,62.44305734,15,19
2007,E.6.12.1: Expenditure per year; both sexes,20-24,,,2.636618241,2.181006365,27.48790633,30.25873944,5.064232898999999,3.938394476,10.75469277,14.35477567,0.114516542,0.096004657,,99.38701922,20,24
2007,E.6.12.1: Expenditure per year; both sexes,25-29,,,4.108297554,3.3229586610000004,37.73778396,45.658777799999996,6.59847154,5.499468032999999,14.63212739,21.3732325,0.082985393,0.141220068,,142.5246769,25,29
2007,E.6.12.1: Expenditure per year; both sexes,30-34,,,4.835967602,4.364083628,39.79351264,59.14052257,8.521098253,6.133610129,20.696139600000002,23.82818684,0.102577683,0.2718586,,172.2381259,30,34
2007,B.5.3: Percentage by year,All,3.762981744,4.838425485,6.04689008,4.984953085,6.142403159,4.79366126,9.022490619,8.630726913,5.229111041,4.662626535,14.85436218,16.69979874,19.7020266,5.498994568,0,150
2007,E.6.12.1: Expenditure per year; both sexes,35-39,,,6.291780645,5.155323956,53.01174475,84.18062440000001,11.7016975,8.235097612999999,29.01185295,33.65235954,0.178204217,0.192724072,,237.87652020000002,35,39
2007,E.6.12.1: Expenditure per year; both sexes,40-44,,,9.13195303,6.843005392,86.29429062,132.6794539,17.57111226,12.35050684,39.63205339,46.78644025,0.23081016699999998,0.345692664,,359.5625932,40,44
2007,E.6.12.1: Expenditure per year; both sexes,45-49,,,12.20234728,9.248164533999999,115.24147240000002,163.712498,21.78311819,16.89424482,46.36842444,59.12890712,0.386209984,0.418906901,,454.55455020000005,45,49
2007,E.6.12.2: Expenditure per year; male,90+,,,930.4277880000001,1109.790137,1387.973969,2537.493856,718.1364687000001,932.1711374,1188.031584,724.984571,1461.276694,763.1950766,,1590.612674,90,150
2007,E.6.12.2: Expenditure per year; male,85-89,,,695.226096,627.5870739,1411.474997,2262.451595,699.0643637999998,794.7972411000003,1229.672863,610.1924315,1786.9847329999998,358.8161916,,1478.647097,85,89
2007,E.6.12.2: Expenditure per year; male,80-84,,,891.2012609,802.2292225,1418.185451,2059.704591,737.6883857,982.5046398,1366.272254,686.5970191,1799.3037359999994,1069.111302,,1472.363684,80,84
2007,E.6.12.2: Expenditure per year; male,75-79,,,995.2527438999999,804.9658052999998,1311.0198699999999,1825.122605,768.301708,994.865008,1375.525889,734.2755677,2339.580395,1150.379645,,1370.4871640000001,75,79
2007,E.6.12.2: Expenditure per year; male,70-74,,,870.8564697999999,691.6658179,1101.943671,1573.6719480000006,656.9514337,895.129553,1246.26944,593.5296293,1566.215148,880.8208852,,1174.000232,70,74
2007,E.6.12.2: Expenditure per year; male,65-69,,,670.5689854,488.8577458,867.4441792000001,1160.442429,492.9953305,773.6636547,989.718502,385.2338524,1074.7909550000004,771.8025492,,880.4051972999997,65,69
2007,E.6.12.2: Expenditure per year; male,60-64,,,178.21827539999995,203.5179325,408.1888816,243.9406172,382.3107414,429.1941865,337.76336789999993,254.6530201,382.1578194,443.54845439999997,,302.9319311000001,60,64
2007,E.6.12.2: Expenditure per year; male,55-59,,,178.47553969999996,179.5360442,284.9554186000001,202.7760636,304.4182861,322.17463310000005,220.46158819999997,209.08327230000003,315.2100063000001,258.555198,,231.5400089,55,59
2007,E.6.12.2: Expenditure per year; female,85-89,,,1270.596596,1320.05649,1378.237153,2219.9505679999997,948.6009776,1180.603666,1351.652116,1013.848994,1646.822394,986.7214788999999,,1604.7527910000001,85,89
2007,E.6.12.2: Expenditure per year; female,90+,,,1343.2341279999996,1574.9967880000004,1214.4528,2410.105239,836.9841426,1304.374798,1137.4633099999999,1076.820021,1060.421725,740.8887685,,1631.2882539999994,90,150
2007,E.6.12.2: Expenditure per year; male,<1,,,9.150925872,3.122633067,33.30705738,5.752717763,6.35633008,12.10508305,8.67014932,0.0,1.2758721929999999,14.89759196,,12.25544121,0,1
2007,E.6.12.2: Expenditure per year; male,1-4,,,11.71925203,9.639756656,23.809212600000002,13.95996825,15.95364389,18.93035696,14.81115879,12.35582515,5.987738695,10.76756679,,16.20641464,1,4
2007,E.6.12.2: Expenditure per year; male,5-9,,,16.86157455,19.94904966,32.65854748,16.34623264,23.46053482,27.33572872,23.29722619,17.08634497,13.10062059,21.13370591,,21.69898121,5,9
2007,E.6.12.2: Expenditure per year; male,10-14,,,19.84195539,26.92765675,38.64286376,19.43660137,37.77294873,37.01829251,28.192876000000002,30.76293038,13.51539041,10.65600372,,27.69152945,10,14
2007,E.4.12.2: Expenditure per year; male,45-49,419.435487,344.4749664,403.468047,412.6232906,345.0862506,566.5456113,446.5467725,422.7520988,473.58211439999997,537.8613204,437.30631619999997,697.2539857,865.7445355000001,480.3685338,45,49
2007,E.6.12.2: Expenditure per year; male,15-19,,,16.66846556,29.28259114,29.75450274,19.60056591,41.30786569,39.37917933,26.24000014,30.3664903,6.459047055,9.860104267,,25.7064294,15,19
2007,E.6.12.2: Expenditure per year; male,25-29,,,74.17427418,70.28597070000001,65.88451859999999,56.67385868,67.01257664,69.39577429,45.06264102,68.72493777,50.57282669,37.71405004,,60.56842623,25,29
2007,E.6.12.2: Expenditure per year; male,30-34,,,92.1834559,93.68488557,75.7260938,69.91994088,101.9773821,91.60112096,71.15123019,83.0991075,27.2940554,110.15377859999998,,76.39613044,30,34
2007,E.6.12.2: Expenditure per year; male,35-39,,,103.67986440000001,90.7120249,103.5186999,93.43338057,126.9634675,129.4774069,100.7686203,107.5389497,92.41175527,43.3920214,,100.81777199999999,35,39
2007,E.6.12.2: Expenditure per year; male,40-44,,,120.07102009999998,107.4814304,146.1017553,134.3358388,187.0521971,158.3702666,123.51864280000001,127.1136284,105.969278,84.61371388,,136.2619778,40,44
2007,E.6.12.2: Expenditure per year; male,45-49,,,148.6073045,136.5079774,179.82605519999996,163.62094199999999,229.7854955,191.849578,142.4403711,154.35777050000004,130.5919714,123.80606750000001,,165.718555,45,49
2007,E.6.12.2: Expenditure per year; male,50-54,,,157.9641698,161.11156440000005,219.377465,184.11658359999998,237.6587355,231.8928615,158.9002041,183.11233149999998,323.7927912,159.17522549999995,,191.8604565,50,54
2007,E.6.12.2: Expenditure per year; male,20-24,,,46.46739583,42.91305127,45.7984339,35.26566792,52.3789441,49.70926833,35.2197095,43.62109931,63.29518523,11.50150725,,40.39749166,20,24
2007,E.6.12.1: Expenditure per year; both sexes,5-9,,,0.6961998979999999,0.655478051,10.65485572,10.30523695,1.546373329,1.661291635,4.2602346560000015,3.8373633689999997,0.014772185,0.035779048,,34.52584541,5,9
2007,E.4.12.2: Expenditure per year; male,40-44,333.1198953,260.4697661,326.11526160000005,334.5446665,286.9846877,472.55183619999997,374.0959603,367.8817564,392.8910342,451.71423780000003,473.13110989999996,667.8500713999998,753.4652583,402.3533945,40,44
2007,E.4.12.2: Expenditure per year; male,30-34,252.1381654,201.2635156,232.4454106,248.6901682,214.5553716,337.47878910000014,272.9135684,294.3505876000001,297.2495039,337.4952891000001,385.3324832,585.8770953,594.2918699,294.7183791,30,34
2007,E.4.12.2: Expenditure per year; both sexes,50-54,620.3788294,488.940847,606.6852583,592.1720118,492.980854,821.1181346,674.4805777,625.0661576,664.0232701,727.7349927,586.937953,889.8530028999999,944.5394887,683.9375422,50,54
2007,E.4.12.2: Expenditure per year; both sexes,45-49,530.7366013000002,416.0580652,519.4871408,499.5999017,403.596739,686.0516247,569.7923075,541.9222871000002,571.5626972,624.9533779,547.6720246,873.0996292000003,978.7624155,577.7648177,45,49
2007,E.4.12.2: Expenditure per year; both sexes,40-44,450.459406,352.5518646000001,456.5788864,432.5563451,349.4809637,602.4866737000001,497.6826799,484.52975189999995,512.5218695,559.4354316,627.2778917999998,902.8134176000001,970.9319137,511.65804699999995,40,44
2007,E.4.12.2: Expenditure per year; both sexes,35-39,420.9205748,352.1285358,470.6584978,415.0157072,350.0677216,601.6903305,493.7512224,660.7345974,520.7800992,559.9435481,595.6580931,881.2961946,912.7303709,518.764975,35,39
2007,E.4.12.2: Expenditure per year; both sexes,30-34,429.202385,384.8916084,516.8141909,454.0288766,378.2480542,612.0083899,499.7577223,530.6620538,554.0298691,565.2422776000002,669.7631583,1010.939473,1078.274294,531.1715673,30,34
2007,E.4.12.2: Expenditure per year; both sexes,25-29,365.8797874,340.9403845,464.81974410000004,415.575543,352.2742696,514.5933721,459.7819737,494.54622390000003,517.4935243,492.3757516,568.3950682999998,754.8762082000003,805.0277011,465.7881984,25,29
2007,E.4.12.2: Expenditure per year; both sexes,20-24,299.2317097,267.3800863,355.5026436,323.3284099,260.3105245,375.59184619999996,372.5461912,398.7799268,425.72865830000006,392.6208619,485.45493160000007,664.1194112000002,666.1079767000001,357.460085,20,24
2007,E.4.12.2: Expenditure per year; both sexes,15-19,219.72188,200.6520721,262.3780331,251.783855,187.8407559,280.18682110000003,275.70939689999994,304.3001966,361.0734213,337.924234,373.9660192,590.7134659,596.1630927,275.4003622,15,19
2007,E.4.12.2: Expenditure per year; both sexes,10-14,169.2209089,587.0103644,168.0079886,186.4000393,137.7015095,194.2000342,189.4762786,182.9965075,249.09619249999997,218.8271085,276.22429389999996,434.9456239,435.45461510000007,191.4119922,10,14
2007,E.4.12.2: Expenditure per year; both sexes,5-9,227.2533848,920.2031349,212.3558256,233.2539628,175.0241188,215.8963526,404.1703352,211.07659089999999,261.1066558,238.1903143,448.8071397,726.6048045,714.2108929999998,228.04997290000003,5,9
2007,E.4.12.2: Expenditure per year; both sexes,1-4,306.1064307,618.6075965,333.2866094,710.0981342,305.35672289999997,330.5402242,351.9035204,367.06534710000005,358.5686713,334.0263678,1336.965233,2002.444437,2142.697263,347.3423358,1,4
2007,E.4.12.2: Expenditure per year; both sexes,<1,84.27998522,788.2049614,1023.653307,1836.298267,603.6571353999999,980.0746561000001,639.796618,838.1673026000003,1108.287638,1177.573434,555.277591,797.0566313999999,834.3323903,919.7735518,0,1
2007,E.4.12.1: Expenditure per year; male,90+,1.122168427,0.32424732,3.08527808,1.814593679,14.310614800000002,35.03620770000001,4.584654686,4.324412971,8.959671614,14.71426394,0.034942747,0.112258748,0.023076229,88.44639094,90,150
2007,E.4.12.1: Expenditure per year; male,85-89,3.400143459,0.80858651,7.863730482,5.249653706,42.26614156,99.86437872,10.87479238,9.936899515,22.73847,40.14028549,0.052461769000000005,0.149931419,0.054157646,243.3996327,85,89
2007,E.4.12.2: Expenditure per year; both sexes,55-59,749.7607604,574.0670190000002,705.7013784,699.0558752000002,584.4206302,966.4369981000001,807.0939942000001,767.393274,792.9007727999997,848.3104212000003,664.564403,1017.9712890000001,1214.262189,806.5989579,55,59
2007,E.4.12.1: Expenditure per year; male,80-84,6.602382198,1.555233759,13.80365013,10.50297161,89.43718901,209.6132695,18.27329879,17.99829612,42.74579101,77.03723213,0.15952528900000001,0.253916853,0.103982266,488.0867386,80,84
2007,E.4.12.1: Expenditure per year; male,70-74,11.43597873,2.473846466,21.72022222,15.72492956,140.3305775,318.6092872,23.7656354,22.33705062,61.69128386,110.9802729,0.33929061,0.47639459,0.300776473,730.1855462,70,74
2007,E.4.12.1: Expenditure per year; male,65-69,12.91729146,2.405424882,22.86035695,17.24491781,140.5323074,326.7847388,23.24974638,21.43251647,63.30637841,111.2614646,0.418652794,0.555720043,0.300099557,743.2696156000003,65,69
2007,E.4.12.1: Expenditure per year; male,60-64,14.49256971,2.831548665,22.582361399999996,18.86748588,153.17898300000004,350.906787,26.86887483,21.79683925,67.31786117,118.8814846,0.587320107,0.8005762009999999,0.4416670720000001,799.5543589,60,64
2007,E.4.12.1: Expenditure per year; male,55-59,13.62918677,2.669010186,21.80991726,18.08751044,143.8918482,348.6664247,26.48873196,21.67077539,74.36682766,116.8316807,0.727277159,1.079897475,0.5787449139999999,790.4978328999997,55,59
2007,E.4.12.1: Expenditure per year; male,50-54,11.03802918,2.177926774,18.74858665,15.560019,130.7766168,325.5612594,24.20110911,19.82912873,75.66413759999998,105.24857800000001,0.8046709590000001,1.2391645629999999,0.598970993,731.4481977999999,50,54
2007,E.4.12.1: Expenditure per year; male,45-49,8.813597889,1.842596595,15.64084231,12.4847429,112.59577709999999,297.99845919999996,21.30831889,16.36473374,69.79179620000001,93.79548421,0.7372984490000001,1.3205990490000001,0.741943067,653.4361896,45,49
2007,E.4.12.1: Expenditure per year; male,40-44,6.789316587,1.356005602,12.0561551,9.853009517,89.51396792,252.110185,16.54663842,12.98107565,55.90957284,76.27465933,0.646297096,1.246208233,0.8250444579999999,536.1081358,40,44
2007,E.4.12.1: Expenditure per year; male,35-39,4.967175129,1.02961908,8.711146025,7.116010462,65.01579115,187.09252980000002,12.76635177,19.65636123,46.63350974,59.69495035,0.479828075,1.077951679,0.77304182,415.01426630000003,35,39
2007,E.4.12.1: Expenditure per year; male,30-34,3.809807679,0.7961984679999999,6.403406171,5.738774322,55.10532888,142.7083056,10.38326962,8.801671271,40.51510739,46.06371952,0.40074578299999997,1.0036074640000001,0.717310287,322.4472525,30,34
2007,E.4.12.1: Expenditure per year; male,25-29,2.987045338,0.6455613379999999,4.951252231000001,4.2932856930000005,49.17004095,116.92441509999999,9.167518319,8.237710217,37.70504565,41.13620131,0.301982307,0.73697338,0.549228057,276.8062599,25,29
2007,E.4.12.1: Expenditure per year; male,20-24,3.157110277,0.7239804559999999,4.995882618,3.844342611,40.50123663,107.8212504,9.00178989,8.517895329,37.23309093,39.34180651,0.335582714,0.7442715129999999,0.57059344,256.7888333,20,24
2007,E.4.12.1: Expenditure per year; male,15-19,3.1244234210000004,0.782480635,5.651680828,4.651721321,38.29941369,103.2647978,9.256895461000001,9.109490492,36.53958151,39.46110029,0.34332714799999997,0.777531788,0.733605043,251.9960494,15,19
2007,E.4.12.1: Expenditure per year; male,10-14,2.504698954,4.776063303,4.8233764269999995,4.417735983,34.1608278,86.58891039,8.259520174,6.634491932,30.67626729,30.41173006,0.252850401,0.664602803,0.654773839,214.82584939999998,10,14
2007,E.4.12.1: Expenditure per year; male,5-9,3.053159475,6.491087472999999,5.382417145,4.931067437,36.92606978,85.92390918,8.622452884,6.861010995,30.36775624,29.10722478,0.31352105,0.857563099,0.918408183,219.7556477,5,9
2007,E.4.12.1: Expenditure per year; male,75-79,9.839407787,2.05161731,19.21826948,14.4676017,131.92120649999998,300.1658505,23.31874593,23.77448252,60.93239309,106.7313702,0.33566261,0.5409720570000001,0.2351661,693.5327457999997,75,79
2007,E.4.12.2: Expenditure per year; both sexes,60-64,915.1279366,681.6589505,840.8598744999997,852.9102292000001,703.6238646,1136.998654,963.5635236,942.5084555,935.2851659,1033.7968349999999,702.7592933,1136.098386,1255.09166,957.9935082000001,60,64
2007,E.4.12.2: Expenditure per year; both sexes,65-69,1103.609337,815.8489561000001,1127.281768,1017.800551,867.0184088999997,1368.034535,1119.646737,1145.449743,1169.263111,1257.588405,838.9028752,1433.699941,1567.6850949999996,1168.495962,65,69
2007,E.4.12.2: Expenditure per year; both sexes,70-74,1268.496593,983.0129118,1358.913325,1245.232598,1104.561594,1605.211775,1372.058723,1357.740603,1408.447318,1524.208404,1115.337573,1931.069175,2335.144462,1411.667698,70,74
2007,E.4.12.2: Expenditure per year; male,25-29,209.1621972,167.7218336,186.29838700000002,190.0020222,181.0391089,281.8970558000001,232.5010986,247.1931048,257.1388818,290.6268859,285.9680939,397.93379039999996,402.9552876,247.3956211,25,29
2007,E.4.12.2: Expenditure per year; male,20-24,196.203485,158.38557340000003,163.06696540000004,158.9228033,161.4231774,241.0614684,208.596883,228.4659316,251.9187738,263.02042769999997,291.3044396,399.0731971,403.24624730000005,222.1527724,20,24
2007,E.4.12.2: Expenditure per year; male,15-19,181.3572917,155.31572749999995,176.62606499999995,186.024207,151.7499601,230.52287769999998,208.4839409,230.1596931,284.6072119,271.0407943,264.7086727,413.3608653,424.049158,220.56952420000002,15,19
2007,E.4.12.2: Expenditure per year; male,10-14,170.156179,1028.880505,172.2819026,194.99187780000003,144.2565974,205.9943722,195.7464196,187.9193296,264.1249778,228.88334509999999,240.5807813,370.8720997,391.6111475,203.0115899,10,14
2007,E.4.12.2: Expenditure per year; male,5-9,235.2202985,1679.888062,222.31288030000002,249.9780714,185.4863685,231.650785,224.917907,218.37834980000002,282.9012915,256.6208929,326.2445894,571.3278474,540.5580831,237.45507400000002,5,9
2007,E.4.12.2: Expenditure per year; male,1-4,326.925331,1014.608627,347.31748730000015,1082.74252,321.923268,352.3979884,370.3196734,388.3082789,381.7365675,353.35207330000014,483.942501,728.4796486,795.7173958999998,369.9055786,1,4
2007,E.4.12.2: Expenditure per year; male,<1,84.67196623,932.2191302,1048.7569210000001,1805.62223,638.2690239,1030.168772,672.2705768999998,869.918876,1165.0174880000004,1235.446285,611.883548,888.0552788999997,865.5374785,964.1083373,0,1
2007,E.4.12.2: Expenditure per year; female,90+,1627.414211,1086.036341,1602.282327,1201.161159,1343.7226,1723.291637,1736.466318,1624.0739210000006,2014.794773,1708.692096,1092.3424519999999,1967.1168940000002,696.9355695,1629.643748,90,150
2007,E.4.12.2: Expenditure per year; female,85-89,1456.655618,1272.586892,1596.763569,1343.466307,1334.269925,1742.0330940000001,1670.390255,1579.332865,1925.56851,1776.2357140000001,1504.438625,1747.875211,2921.027074,1632.801541,85,89
2007,E.4.12.2: Expenditure per year; female,80-84,1423.348523,1259.981107,1607.489242,1393.274376,1289.484944,1749.448955,1601.87941,1565.761025,1746.0717789999999,1797.8758469999998,1317.7304279999996,2355.369925,2929.788309,1609.769969,80,84
